Fecha;recurso;codigo_agente;combustible;consumo_combustible_mbtu
2020-11-16;TEBSAB CC;TBSG;GAS NI;0,00
2020-11-16;TEBSAB CC;TBSG;GAS;94440,72
2020-11-16;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-11-16;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-11-16;TERMOCANDELARIA 2;TCIG;GAS;5548,00
2020-11-16;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-11-16;TERMOCENTRO CC;ISGG;GAS;0,00
2020-11-16;TERMODORADA 1;EPMG;ACPM;0,00
2020-11-16;TERMOEMCALI CC;TEMG;GAS;0,00
2020-11-16;TERMONORTE;TMNG;GAS;0,00
2020-11-16;TERMONORTE;TMNG;ACPM;0,00
2020-11-16;TERMOSIERRA CC;EPMG;GAS;36397,86
2020-11-16;TERMOVALLE CC;TMVG;ACPM;0,00
2020-11-16;TERMOYOPAL 2;TYPG;GAS;9484,52
2020-11-16;TERMOYOPAL G3;TYPG;GAS;10797,35
2020-11-16;TERMOYOPAL G4;TYPG;GAS;10745,96
2020-11-17;BARRANQUILLA 3;TBSG;GAS;0,00
2020-11-17;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-11-17;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-11-17;BARRANQUILLA 4;TBSG;GAS;10706,19
2020-11-17;FLORES 4 CC;TMFG;GAS;0,00
2020-11-17;FLORES 4 CC;TMFG;GAS NI;0,00
2020-11-17;FLORES I CC;TMFG;GAS NI;0,00
2020-11-17;FLORES I CC;TMFG;GAS;10054,05
2020-11-17;GECELCA 3;GECG;CARBON;543,74
2020-11-17;GECELCA 32;GECG;CARBON;47684,92
2020-11-17;GUAJIRA 1;GECG;GAS;8828,70
2020-11-17;GUAJIRA 1;GECG;CARBON;17361,17
2020-11-17;GUAJIRA 2;GECG;CARBON;0,00
2020-11-17;GUAJIRA 2;GECG;GAS;0,00
2020-11-17;MERILECTRICA 1;EPSG;GAS;0,00
2020-11-17;PAIPA 4;SOCG;CARBON;21668,41
2020-11-17;PROELECTRICA 1;PRIG;GAS;0,00
2020-11-17;TEBSAB CC;TBSG;GAS NI;0,00
2020-11-17;TEBSAB CC;TBSG;GAS;96745,08
2020-11-17;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-11-17;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-11-17;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-11-17;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-11-17;TERMOCENTRO CC;ISGG;GAS;0,00
2020-11-17;TERMODORADA 1;EPMG;ACPM;0,00
2020-11-17;TERMOEMCALI CC;TEMG;GAS;0,00
2020-11-17;TERMONORTE;TMNG;GAS;3198,47
2020-11-17;TERMONORTE;TMNG;ACPM;120,19
2020-11-17;TERMOSIERRA CC;EPMG;GAS;36673,23
2020-11-17;TERMOVALLE CC;TMVG;ACPM;0,00
2020-11-17;TERMOYOPAL 2;TYPG;GAS;9106,36
2020-11-17;TERMOYOPAL G3;TYPG;GAS;10500,74
2020-11-17;TERMOYOPAL G4;TYPG;GAS;10437,28
2020-11-18;BARRANQUILLA 3;TBSG;GAS;0,00
2020-11-18;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-11-18;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-11-18;BARRANQUILLA 4;TBSG;GAS;11292,24
2020-11-18;FLORES 4 CC;TMFG;GAS;20941,71
2020-11-18;FLORES 4 CC;TMFG;GAS NI;0,00
2020-11-18;FLORES I CC;TMFG;GAS NI;0,00
2020-11-18;FLORES I CC;TMFG;GAS;10553,52
2020-11-18;GECELCA 3;GECG;CARBON;0,00
2020-11-18;GECELCA 32;GECG;CARBON;53595,40
2020-11-18;GUAJIRA 1;GECG;GAS;8749,48
2020-11-18;GUAJIRA 1;GECG;CARBON;14827,97
2020-11-18;GUAJIRA 2;GECG;GAS;0,00
2020-11-18;GUAJIRA 2;GECG;CARBON;0,00
2020-11-18;MERILECTRICA 1;EPSG;GAS;0,00
2020-11-18;PAIPA 4;SOCG;CARBON;22568,25
2020-11-18;PROELECTRICA 1;PRIG;GAS;7075,00
2020-11-18;TEBSAB CC;TBSG;GAS NI;0,00
2020-11-18;TEBSAB CC;TBSG;GAS;90094,46
2020-11-18;TERMOCENTRO CC;ISGG;GAS;0,00
2020-11-18;TERMODORADA 1;EPMG;ACPM;0,00
2020-11-18;TERMOEMCALI CC;TEMG;GAS;0,00
2020-11-18;TERMONORTE;TMNG;GAS;6523,55
2020-11-18;TERMONORTE;TMNG;ACPM;220,21
2020-11-18;TERMOSIERRA CC;EPMG;GAS;36562,49
2020-11-18;TERMOVALLE CC;TMVG;GAS;9581,68
2020-11-18;TERMOYOPAL 2;TYPG;GAS;9009,60
2020-11-18;TERMOYOPAL G3;TYPG;GAS;10074,76
2020-11-18;TERMOYOPAL G4;TYPG;GAS;9994,03
2020-11-19;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-11-19;BARRANQUILLA 3;TBSG;GAS;0,00
2020-11-19;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-11-19;BARRANQUILLA 4;TBSG;GAS;4465,70
2020-11-19;FLORES 4 CC;TMFG;GAS NI;0,00
2020-11-19;FLORES 4 CC;TMFG;GAS;49172,01
2020-11-19;FLORES I CC;TMFG;GAS;10266,54
2020-11-19;FLORES I CC;TMFG;GAS NI;0,00
2020-11-19;GECELCA 3;GECG;CARBON;0,00
2020-11-19;GECELCA 32;GECG;CARBON;44631,36
2020-11-19;GUAJIRA 1;GECG;CARBON;16558,62
2020-11-19;GUAJIRA 1;GECG;GAS;9365,34
2020-11-19;GUAJIRA 2;GECG;CARBON;0,00
2020-11-19;GUAJIRA 2;GECG;GAS;0,00
2020-11-19;MERILECTRICA 1;EPSG;GAS;0,00
2020-11-19;PAIPA 4;SOCG;CARBON;15215,05
2020-11-19;PROELECTRICA 1;PRIG;GAS;248,00
2020-11-19;TEBSAB CC;TBSG;GAS;87873,31
2020-11-19;TEBSAB CC;TBSG;GAS NI;22000,00
2020-11-19;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-11-19;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-11-19;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-11-19;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-11-19;TERMOCENTRO CC;ISGG;GAS;20,92
2020-11-19;TERMODORADA 1;EPMG;ACPM;0,00
2020-11-19;TERMOEMCALI CC;TEMG;GAS;0,00
2020-11-19;TERMONORTE;TMNG;GAS;7147,34
2020-11-19;TERMONORTE;TMNG;ACPM;183,72
2020-11-19;TERMOSIERRA CC;EPMG;GAS;36535,86
2020-11-19;TERMOVALLE CC;TMVG;GAS;16285,78
2020-11-19;TERMOYOPAL 2;TYPG;GAS;9080,51
2020-11-19;TERMOYOPAL G3;TYPG;GAS;10262,33
2020-11-19;TERMOYOPAL G4;TYPG;GAS;10249,11
2020-11-20;BARRANQUILLA 3;TBSG;GAS;0,00
2020-11-20;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-11-20;BARRANQUILLA 4;TBSG;GAS;0,00
2020-11-20;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-11-20;CARTAGENA 1;ENDG;GAS;0,00
2020-11-20;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-11-20;CARTAGENA 2;ENDG;COMBUSTOLEO;194,00
2020-11-20;CARTAGENA 2;ENDG;GAS;0,00
2020-11-20;CARTAGENA 3;ENDG;GAS;0,00
2020-11-20;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-11-20;FLORES 4 CC;TMFG;GAS;3422,27
2020-11-20;FLORES 4 CC;TMFG;GAS NI;0,00
2020-11-20;FLORES I CC;TMFG;GAS NI;0,00
2020-11-20;FLORES I CC;TMFG;GAS;10852,33
2020-11-20;GECELCA 3;GECG;CARBON;0,00
2020-11-20;GECELCA 32;GECG;CARBON;48419,79
2020-11-20;GUAJIRA 1;GECG;CARBON;19751,83
2020-11-20;GUAJIRA 1;GECG;GAS;9395,70
2020-11-20;GUAJIRA 2;GECG;CARBON;0,00
2020-11-20;GUAJIRA 2;GECG;GAS;0,00
2020-11-20;MERILECTRICA 1;EPSG;GAS;0,00
2020-11-20;PAIPA 1;HIMG;CARBON;3490,99
2020-11-20;PAIPA 3;HIMG;CARBON;10770,67
2020-11-20;PAIPA 4;SOCG;CARBON;23309,68
